Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
First Solar,566.434330008753,5028.426462881953,82.64703869120693,72.42545274991332,65.37867511244616,18.89856599711751,99.61636931702633,38.615591859382114,12.47361132216791,40.79943622481523,417.72184242278985,403.16495176427986,-14.556890658509985
Pacific Gas and Electric,637.5466651873069,6020.381727362813,87.51876632335818,49.25990052218141,35.01986810232191,28.179735039649245,19.12105177467418,95.43969020334742,18.836823206706978,21.128503756993776,972.385482942403,976.2424241244985,3.856941182095511
Repsol,572.5283507742413,2494.308820745759,83.5527080230139,63.34117402421271,61.72195829944581,26.752703024834233,31.274111618840017,91.06430158345454,35.092209496567946,48.25055913821134,386.80763835957913,1436.5209246100233,1049.713286250444
Dominion Energy,334.21003115637455,6521.258247752587,56.14537548355984,80.55259135760569,88.48079470306509,51.92069746034601,48.60441984846542,96.23007491122398,93.05292676740187,34.110271380245806,468.8957177877436,720.7083639955333,251.81264620778973
Suncor Energy,563.7231318832532,4267.9066297060945,49.45464820276852,39.7884175557023,23.135764225940903,23.43700906778755,66.4100671147891,42.791469018778535,79.96784136536014,54.159546279834295,670.669355087709,1729.4155533220246,1058.7461982343157
Suncor Energy,542.067706781764,9074.677068681569,99.66360578723891,80.59789008675837,40.424164210703914,12.356648740157617,52.80474490037993,19.747358368568303,43.28015612263175,67.5189415511624,121.70065539375804,987.70813172903,866.007476335272
ENGIE,996.7021982260519,2519.687860099175,30.62547560927459,59.201684278906285,99.32651964297466,12.369085061376072,96.94414691322568,62.6658639091341,49.3076709787574,63.33121744366106,907.9872197672692,1942.8104917311384,1034.8232719638693
Noble Energy,907.6925332415835,5563.45993478897,59.21883692884401,16.590102437078624,86.85570282494608,58.32761971390966,72.39891642356915,68.47731582791985,26.560945766641485,46.249021040559334,567.4987157989889,1917.48020499866,1349.9814891996712
Orsted,517.0426733940579,6383.013664321162,70.3607972844093,2.4684157224584613,56.463985789620196,73.47592888493786,21.20448493829744,12.544178445052001,70.43529564721301,55.605242427996096,520.1298154036522,1591.897200800267,1071.7673853966148
Pattern Energy,660.6436446416068,1300.452416077431,73.07808722752887,36.275360039915206,51.66275918542753,32.15330088383408,10.509755021363832,78.6483034295906,80.2765671462038,28.48561309607597,874.6539959859674,1878.3298930639128,1003.6758970779454
Pacific Gas and Electric,773.0844436830057,4273.238122805262,28.362219916472082,54.66963282963398,28.4600382304681,3.4650709814017078,68.84012907093567,1.8060219759960527,23.890469566757655,2.4240259022389687,957.7689304222191,1472.7729370900008,515.0040066677817
Pattern Energy,131.37864421044242,7593.717112307495,68.85946831058212,83.98203522034883,51.72094276935294,12.722488693701074,15.845244018076299,48.272838747678335,4.182162378646536,62.501945416810415,481.0827084821513,1812.0497419841265,1330.9670335019753
Royal Dutch Shell,905.4292971050559,8383.39756704076,83.65326098332035,12.74856801402462,84.81814982799472,91.46945603370571,78.76768403357542,33.10162594948949,62.38889431629704,25.256855913768696,255.19697136390764,625.6526912593517,370.4557198954441
Chesapeake Energy,874.1141347761314,3818.457953355541,14.5016719139001,80.02063476835791,68.51745132777806,49.3543659589453,31.103666726033698,74.03030598990841,56.25121191353166,66.89537100682745,834.1383430018657,821.7563603182375,-12.381982683628166
AES Corporation,511.6888879963366,8187.339451444761,92.03691639927848,86.3009046067227,29.004402817798656,45.357280961517475,32.68932630556065,31.276072742181594,40.21311550288764,74.70084995969593,462.93437910023846,1555.274118808751,1092.3397397085125
Public Service Enterprise Group,452.05278947234183,9709.8028939305,12.655364963068534,15.068748700083379,20.146392105353293,3.8049178310090914,1.0798392389511968,82.68071127810327,64.38939417732101,91.59277461037811,941.9909855605895,964.2102287718028,22.219243211213325
Pacific Gas and Electric,345.6634373706835,8711.865424675847,42.037392923955494,85.1594319304219,26.52085369968291,72.86370223168991,70.10112670950407,59.49534887808105,55.06132979851436,95.8122795479613,954.9090854478846,1707.1893808841323,752.2802954362477
Suncor Energy,529.0091454973315,2058.7958934339267,11.423187660966587,99.1453567842792,16.975920139282653,52.80680809320789,11.32697530646858,79.38933617620721,25.05815765941928,1.0526046309701442,203.34612854923256,1779.749968857995,1576.4038403087625
Williams Companies,139.9389971799131,7657.572988769865,16.94306516856237,72.68388310482375,9.564069602371594,20.208093608652078,77.28805774635181,98.93406378396237,39.772897562272234,99.03742093546374,960.8985705995661,739.5130724976648,-221.38549810190136
RWE,866.974180012307,3877.0014919649025,92.00514566620711,78.4769681824988,41.9136174442055,11.007376018105719,49.18678219172068,67.91583457435569,42.81135697472417,68.30183184941609,431.44329290060887,1682.2114547412323,1250.7681618406234
Avangrid,131.88013157669056,9895.743904708688,41.937474767153304,99.44152675588734,11.32996043982677,38.33878636319985,78.4279814954569,98.49503163616441,88.02479944755636,64.35241603741892,681.6272658914714,477.6756879172701,-203.9515779742013
Orsted,396.14622883288393,5368.230848438984,48.22943773825476,60.548125052594536,17.191255772710434,83.71619641950257,58.392653919774126,2.8836326921705346,96.09041541289595,1.5213095195355408,131.27507356064143,801.5540807663283,670.2790072056869
Pattern Energy,938.4305394870909,2101.905085230469,29.380994324429736,30.78863820162494,54.73246843394861,86.52945592010245,8.243327201899076,33.81399884838084,89.3001362396497,86.12334118867375,899.9958466754493,1132.3369120185002,232.3410653430509
Duke Energy,761.6913890711074,7526.6699322465165,63.73861931680478,83.75308340760557,16.459927369957473,60.284638039563646,76.56523367051831,10.785326456230916,71.91780240519796,14.549144724782636,677.4375964103784,607.598771787006,-69.83882462337249
Eni,353.25186451977413,3907.1007854759246,63.532289321001066,61.44857775116313,6.3879767430902845,72.75364272301427,6.979948489474975,26.230493138443954,58.49927336058218,83.7330153933041,679.1990202607773,1242.6820932353587,563.4830729745814
Vattenfall,327.38418456479656,9973.703413734955,43.49803526426973,58.11954237209566,31.73888500278852,11.515578740287037,47.87017205693323,83.88878991257744,68.9261635465955,1.5562546258716003,911.9585439797354,1241.6511416917638,329.6925977120284
Chevron,104.57392583622337,9818.042120690698,39.97313846248585,25.363555551403827,22.031909862196752,58.81260654678548,17.23492141449633,3.232326532609031,93.91092207326889,64.59642624991614,557.5124574166089,572.4252107316304,14.912753315021519
Noble Energy,726.1428635647751,6905.206162185226,89.6467877362529,75.63342695828867,51.53051879943767,66.69657034871818,75.2335177977885,52.01829357323937,24.999873522383176,43.48015337698278,469.46497632629547,1632.154420793822,1162.6894444675265
NextEra Energy,143.9052235058558,2168.4380405654583,44.495581567798126,8.166727586009625,10.236708458320932,20.07128429137922,91.15912278061266,56.7128707532373,53.51205076734049,20.076672905933513,879.5158770630846,1336.9600809406943,457.44420387760965
Vattenfall,579.3422674606859,7181.748979075262,54.41508929389674,92.42870707946612,75.17707876829782,88.0154732910259,55.41261633582742,56.11511466719561,68.96080190004079,10.756139177043412,768.1784606842584,771.9689122849177,3.790451600659253
Vattenfall,965.9097753328448,1837.2743781402448,35.49742861824376,32.58234607704848,90.62335194351387,19.499673752101977,52.71472942991805,47.52970738232557,67.92470013242746,44.01276965463264,954.078098468411,617.9326102465254,-336.14548822188556
Equinor,198.5219740490085,1264.277431921531,80.80925530214147,12.777465278999045,74.34351739561944,31.34773598464504,76.3963196325618,79.06029647697554,25.227895957683643,12.330580532142477,946.1097039794794,1781.7502499020882,835.6405459226088
Chesapeake Energy,905.0319378712607,8406.626015993374,45.77033412091825,44.23665331024188,53.282703740139425,62.05568470234586,0.5078812975727209,13.354308950555115,58.67315273897519,48.64466116910475,444.09354810421627,1704.3360414043748,1260.2424933001585
Iberdrola,992.3278016305434,2887.7765291531323,56.22499418898921,4.246990925653316,86.06678217888852,63.835006513073075,91.77586426351607,31.057701555078733,79.59131424201564,62.52170586528523,502.2876611272761,613.5692147399474,111.28155361267125
Vattenfall,155.36532361531155,4411.244135971876,32.80214530536953,68.46261942649663,69.49183797815076,69.93847409873672,19.744881709113173,61.57260534451727,47.50789800502439,82.73841936073582,330.3864584117006,264.0894077297158,-66.29705068198479
EDP Renewables,894.6156422237152,9761.11650978556,98.88936331071265,90.27055104453562,1.0551122450189854,11.201171306820568,98.41188838262373,69.09513662679558,79.3298076698735,67.86494371828667,694.5831002247108,1648.1586723376229,953.575572112912
Pacific Gas and Electric,564.4711183992549,4031.564516749929,36.23461668313506,83.72630071385088,39.40901527745031,84.94644299285554,73.62539479604622,40.41484317770563,35.988259775455475,6.519976670615046,428.0877730799979,1307.9153994770777,879.8276263970798
EDP-Energias de Portugal,915.862347500122,3668.4080315498372,79.36682778149965,12.736947344788108,85.09518994068,53.284713228325984,77.42511477006711,87.53712633272332,93.8760127163759,30.74325325478372,807.490581946904,381.5876504962274,-425.90293145067653
ExxonMobil,614.1870477276167,9263.871996604978,48.47460853210833,12.627113710773186,34.58588579752693,47.132179410506836,65.62029803736066,41.54933966959143,53.3928440499101,28.79786079325004,209.3956846578195,1257.2447711940113,1047.8490865361919
Repsol,695.9008090959081,1996.7360078706229,28.55956645757259,81.34344823242641,3.52151735255235,98.10976245135096,47.16631827851603,40.27761343483331,59.59479507926143,91.50324234710843,204.7625660491713,1013.9288336510497,809.1662676018784
Orsted,589.4010171976593,7836.241691031686,81.97468875683751,92.4254274603116,74.61796385522723,74.03782969410197,57.16276933611655,3.6207261487384956,3.1361568804588402,86.77820443927635,284.0098432774572,1594.1905894526449,1310.1807461751878
Algonquin Power & Utilities,878.0435922766136,9892.590099874966,40.02461101261389,46.066982983348915,80.20382702828685,11.800602661937488,4.640288601512566,55.114133619473385,17.026913712859425,37.01479183504169,175.86296959367212,576.352715885714,400.4897462920419
BP,760.5189270583315,9111.66409697184,87.867401265803,49.897111691376594,16.059369504330856,75.65391672262407,62.39595094320143,70.8680838511905,63.29338804710447,7.115525588258109,658.0284469104113,1015.6821397490477,357.6536928386364
Pacific Gas and Electric,569.1342809623734,6865.011268357834,92.37314664260407,31.82620413857259,53.73404968431812,9.524893397286949,62.60981019870467,11.44381635168481,41.987037178227126,89.41073178047334,232.61748941506477,481.23940565345015,248.62191623838538
NextEra Energy,881.3447236463923,3826.547154934588,87.38414518521483,89.4265118256414,19.195543899572577,2.7470562512984853,89.12007974018094,30.543276608787085,50.81637904581747,88.81899529641872,243.9666257208888,1923.5490100595239,1679.5823843386352
Southern Company,320.7569790298011,3288.8978306048507,13.150712332612509,64.4902905292356,71.92344190441467,40.36258952698971,50.56563574302194,78.12569537828522,6.297140873370044,85.47461320307251,112.80540135624939,1601.7286824652954,1488.923281109046
Repsol,241.60659373227338,8373.29594384315,80.86360105045951,28.82515771673685,27.155045517748565,99.35781728192187,7.7144374086061,36.591943541357544,83.41352384103843,84.50816377355017,803.8810131612488,1526.1003677025137,722.2193545412649
Dominion Energy,244.36009479706487,8918.397225565259,47.020551984922946,29.878287105425162,31.621512256333006,17.488393619486263,30.619592048208123,24.16024620400399,78.45056022962173,48.02540010861547,831.0664498811329,1442.3719970374436,611.3055471563107
AES Corporation,400.6079908707141,5728.914212911236,88.63506281640026,89.12000730636024,84.49708536401013,67.264434352679,65.56294121143175,67.22006635651123,18.53539757218495,17.743165224959824,245.82017472799572,962.005596439487,716.1854217114912
EDP-Energias de Portugal,314.8210281709157,3199.059467078195,67.4158836416265,1.3634023905821469,47.63223522069043,17.339606620611935,23.92588627514639,19.675877767165563,63.432935725737934,47.74880504624277,765.571990840502,1861.9083482656606,1096.3363574251584
Noble Energy,937.0813154587648,2016.488875700562,85.02788207295626,32.27265727266384,66.97544512182478,72.4786974958386,28.052782185540092,89.56529195831769,81.83152116542716,49.45977706694649,490.19061084162365,331.25062146860967,-158.939989373014
Xcel Energy,195.2506844457256,1784.6152104864805,54.94885928801518,55.43566812163691,40.23730507224676,50.53536682378261,82.04690163608535,10.559839602614096,64.08541364156,48.993175324486074,315.6353946688522,1645.8663290221134,1330.230934353261
Suncor Energy,729.0916642356289,7471.6970261847,58.15229541390396,14.821746209932464,29.80068571937554,67.99717100893763,58.4319731762709,70.6549802282827,31.039809529584485,53.877258611511614,659.246147266446,587.4189177903188,-71.82722947612717
Pattern Energy,270.2993858065053,4781.068550629525,22.994886892030053,9.20987541995898,62.547806042466135,20.28731759142346,50.852743177357254,49.954870128637516,65.61111504781671,25.76570229911551,260.63566691237634,783.2503201409264,522.6146532285501
Pattern Energy,893.4734194933152,9148.238868500834,80.55886228204199,81.527633109056,15.485757407882128,74.5628332520502,31.845196680580436,86.99295623969935,21.046174768321222,36.624118113361504,781.1952468877319,1134.973512141155,353.7782652534231
Xcel Energy,965.1837593664167,7657.041706540873,47.74506505002745,89.44043886485072,37.2999835566863,99.56190596227067,73.09280359330333,12.61950910262366,31.825499727942088,43.41865919634695,142.85370481349653,1608.7790199000433,1465.9253150865468
